participant_private_id,trial_number,display,reaction_time,response,cue,category_cue,target,eventno,pairtype,untested_element,accuracy,true_typo,typed_response,accuracy_types
2069374,11,retrieval_trial,1918.73000003397,bat,handbag,LOCATION,stadium,19,OL,A,error,FALSE,bat,be_cat_error
2069374,12,retrieval_trial,2154.91500002099,fly,dragonfly,OBJECT,headphones,25,AO,L,CHECK,CHECK,fly,CHECK
2069374,13,retrieval_trial,2378.78999998793,violin,violin,LOCATION,garage,20,OL,A,error,FALSE,violin,we_cat_error
2069374,14,retrieval_trial,1758.90499999514,bat,bedroom,ANIMAL,tortoise,32,LA,O,error,FALSE,bat,wc_event_error
2069374,15,retrieval_trial,2758.8799999794,tiger,tiger,OBJECT,cake,30,AO,L,error,TRUE,tige,we_cat_error
2069374,16,retrieval_trial,2407.9550000024,bat,vase,LOCATION,bakery,24,OL,A,error,FALSE,bat,be_cat_error
2069374,17,retrieval_trial,3355.21499998868,bath,bat,OBJECT,bottle,26,AO,L,CHECK,CHECK,bath,CHECK
2069374,18,retrieval_trial,1624.75000001723,bat,reindeer,OBJECT,paintbrush,29,AO,L,error,FALSE,bat,be_cat_error
2069374,19,retrieval_trial,2067.50000000466,camel,camel,OBJECT,bike,28,AO,L,error,FALSE,camel,we_cat_error
2069374,20,retrieval_trial,1859.65999995824,horse,hospital,ANIMAL,fox,33,LA,O,error,FALSE,horse,wc_event_error
2069374,21,retrieval_trial,8031.82499995455,wju,lion,LOCATION,park,31,AL,O,CHECK,CHECK,wju,CHECK
2069374,22,retrieval_trial,3292.19500004547,lake,cake,ANIMAL,tiger,30,OA,L,error,FALSE,lake,be_cat_error
2069374,23,retrieval_trial,1755.21000003209,lake,cat,LOCATION,jail,34,AL,O,error,FALSE,lake,wc_event_error
2069374,24,retrieval_trial,1573.59499996528,lake,aquarium,OBJECT,whisk,21,LO,A,error,FALSE,lake,be_cat_error
2069374,25,retrieval_trial,2372.20499996329,bat,sock,ANIMAL,platypus,27,OA,L,error,FALSE,bat,wc_event_error
2069374,26,retrieval_trial,1801.86499998672,lake,tortoise,LOCATION,bedroom,32,AL,O,error,FALSE,lake,wc_event_error
2069374,27,retrieval_trial,4796.0000000312,lake,balcony,OBJECT,wallet,23,LO,A,error,FALSE,lake,be_cat_error
2069374,28,retrieval_trial,1374.29500004509,lake,bakery,OBJECT,vase,24,LO,A,error,FALSE,lake,be_cat_error
2069374,29,retrieval_trial,1849.40000000643,lake,fox,LOCATION,hospital,33,AL,O,error,FALSE,lake,wc_event_error
2069374,30,retrieval_trial,4224.07500003465,bat,bike,ANIMAL,camel,28,OA,L,error,FALSE,bat,wc_event_error
2069374,31,retrieval_trial,1794.3400000222,lake,frog,LOCATION,city,36,AL,O,error,FALSE,lake,wc_event_error
2069374,32,retrieval_trial,2820.27500000549,rat,headphones,ANIMAL,dragonfly,25,OA,L,CHECK,CHECK,rat,CHECK
2069374,33,retrieval_trial,6714.66499997769,rat,garage,OBJECT,violin,20,LO,A,CHECK,CHECK,rat,CHECK
2069374,34,retrieval_trial,3765.3949999949,lake,stadium,OBJECT,handbag,19,LO,A,error,FALSE,lake,be_cat_error
2069374,35,retrieval_trial,3633.2050000201,bat,bottle,ANIMAL,bat,26,OA,L,1,FALSE,bat,1
2069374,36,retrieval_trial,3082.12999999523,lake,crocodile,LOCATION,bus stop,35,AL,O,error,FALSE,lake,wc_event_error
2069374,37,retrieval_trial,2262.52500002738,fish,paintbrush,ANIMAL,reindeer,29,OA,L,error,FALSE,fish,wc_event_error
2069374,38,retrieval_trial,1579.64000001084,lake,cafe,OBJECT,lamp,22,LO,A,error,FALSE,lake,be_cat_error
2075949,3,retrieval_trial,2029.13999930024,crocodile,bus stop,ANIMAL,crocodile,35,LA,O,1,FALSE,crocodile,1
2075949,4,retrieval_trial,7289.21499848366,meerkat,city,ANIMAL,frog,36,LA,O,error,FALSE,meerkat,wc_event_error
2075949,5,retrieval_trial,3919.15499791503,theatre,wallet,LOCATION,balcony,23,OL,A,error,FALSE,theatre,wc_event_error
2075949,6,retrieval_trial,4423.14499989152,wallet,bat,OBJECT,bottle,26,AO,L,error,FALSE,wallet,wc_event_error
2075949,7,retrieval_trial,3336.44999936223,bike,camel,OBJECT,bike,28,AO,L,1,FALSE,bike,1
2075949,8,retrieval_trial,3774.15000274777,dragonfly,park,ANIMAL,lion,31,LA,O,error,FALSE,dragonfly,wc_event_error
2075949,9,retrieval_trial,4123.64000082016,living room,vase,LOCATION,bakery,24,OL,A,error,FALSE,living room,wc_event_error
2075949,10,retrieval_trial,4344.42999958992,glasses,dragonfly,OBJECT,headphones,25,AO,L,error,FALSE,glasses,wc_event_error
2075949,11,retrieval_trial,7814.84999880195,mountain,violin,LOCATION,garage,20,OL,A,error,FALSE,mountain,wc_event_error
2075949,12,retrieval_trial,3952.73000001907,violin,reindeer,OBJECT,paintbrush,29,AO,L,error,FALSE,violin,wc_event_error
2075949,13,retrieval_trial,5147.82999828458,watch,platypus,OBJECT,sock,27,AO,L,CHECK,CHECK,watch,CHECK
2075949,14,retrieval_trial,5694.00999695063,garage,lamp,LOCATION,cafe,22,OL,A,error,FALSE,garage,wc_event_error
2075949,15,retrieval_trial,4947.31000065804,fair,whisk,LOCATION,aquarium,21,OL,A,CHECK,CHECK,fair,CHECK
2075949,16,retrieval_trial,2029.07999977469,frog,hospital,ANIMAL,fox,33,LA,O,error,FALSE,frog,wc_event_error
2075949,17,retrieval_trial,5599.46499764919,shark,jail,ANIMAL,cat,34,LA,O,error,FALSE,shark,wc_event_error
2075949,18,retrieval_trial,5783.08999910951,raccoon,bedroom,ANIMAL,tortoise,32,LA,O,error,TRUE,racoon,wc_event_error
2075949,19,retrieval_trial,4039.54999893904,suitcase,tiger,OBJECT,cake,30,AO,L,CHECK,CHECK,suitcase,CHECK
2075949,20,retrieval_trial,3850.58499872684,stadium,handbag,LOCATION,stadium,19,OL,A,1,FALSE,stadium,1
2075949,21,retrieval_trial,2641.2850022316,house,fox,LOCATION,hospital,33,AL,O,CHECK,CHECK,house,CHECK
2075949,22,retrieval_trial,2533.1850014627,jail,cat,LOCATION,jail,34,AL,O,1,FALSE,jail,1
2075949,23,retrieval_trial,3571.38499990106,moose,paintbrush,ANIMAL,reindeer,29,OA,L,CHECK,CHECK,moose,CHECK
2075949,24,retrieval_trial,4621.28499895334,cow,headphones,ANIMAL,dragonfly,25,OA,L,error,FALSE,cow,wc_event_error
2075949,25,retrieval_trial,3067.02999770641,city,frog,LOCATION,city,36,AL,O,1,FALSE,city,1
2075949,26,retrieval_trial,3045.21499946713,bear,cake,ANIMAL,tiger,30,OA,L,error,FALSE,bear,wc_event_error
2075949,27,retrieval_trial,5816.33999943733,purse,balcony,OBJECT,wallet,23,LO,A,CHECK,CHECK,purse,CHECK
2075949,28,retrieval_trial,3220.75499966741,lamp,garage,OBJECT,violin,20,LO,A,error,FALSE,lamp,wc_event_error
2075949,29,retrieval_trial,1847.36000001431,camel,bike,ANIMAL,camel,28,OA,L,1,FALSE,camel,1
2075949,30,retrieval_trial,4833.91499891877,raccoon,bottle,ANIMAL,bat,26,OA,L,error,TRUE,racoon,wc_event_error
2075949,31,retrieval_trial,5662.0550006628,torch,bakery,OBJECT,vase,24,LO,A,error,FALSE,torch,wc_event_error
2075949,32,retrieval_trial,7681.44999817014,ant,sock,ANIMAL,platypus,27,OA,L,error,FALSE,ant,wc_event_error
2075949,33,retrieval_trial,5206.87999948859,cafe,tortoise,LOCATION,bedroom,32,AL,O,error,FALSE,cafe,wc_event_error
2075949,34,retrieval_trial,6476.7749980092,torch,cafe,OBJECT,lamp,22,LO,A,error,FALSE,torch,wc_event_error
2075949,35,retrieval_trial,4509.23999771476,beach,lion,LOCATION,park,31,AL,O,error,FALSE,beach,wc_event_error
2075949,36,retrieval_trial,1762.52999901772,whisk,aquarium,OBJECT,whisk,21,LO,A,1,FALSE,whisk,1
2075949,37,retrieval_trial,3439.84500318766,purse,stadium,OBJECT,handbag,19,LO,A,CHECK,CHECK,purse,CHECK
2075949,38,retrieval_trial,6303.70500311255,garage,crocodile,LOCATION,bus stop,35,AL,O,error,FALSE,garage,wc_event_error
2075962,3,retrieval_trial,4678.40999993496,station,handbag,LOCATION,stadium,19,OL,A,CHECK,CHECK,station,CHECK
2075962,4,retrieval_trial,2645.23999998346,aquarium,whisk,LOCATION,aquarium,21,OL,A,1,FALSE,aquarium,1
2075962,5,retrieval_trial,2026.58999990672,sock,platypus,OBJECT,sock,27,AO,L,1,FALSE,sock,1
2075962,6,retrieval_trial,5995.50000019372,supermarket,wallet,LOCATION,balcony,23,OL,A,error,FALSE,supermarket,wc_event_error
2075962,7,retrieval_trial,7002.95499991626,NA,reindeer,OBJECT,paintbrush,29,AO,L,error,FALSE,NA,miss
2075962,8,retrieval_trial,5598.80500007421,library,violin,LOCATION,garage,20,OL,A,error,FALSE,library,wc_event_error
2075962,9,retrieval_trial,1973.81500015035,crocodile,bus stop,ANIMAL,crocodile,35,LA,O,1,FALSE,crocodile,1
2075962,10,retrieval_trial,9990.75599999999,church,vase,LOCATION,bakery,24,OL,A,error,FALSE,church,wc_event_error
2075962,11,retrieval_trial,4358.17999998108,cake,tiger,OBJECT,cake,30,AO,L,1,FALSE,cake,1
2075962,12,retrieval_trial,6727.779999841,dog,hospital,ANIMAL,fox,33,LA,O,error,FALSE,dog,wc_event_error
2075962,13,retrieval_trial,8922.86999989301,sock,camel,OBJECT,bike,28,AO,L,error,FALSE,sock,wc_event_error
2075962,14,retrieval_trial,4895.75000014156,wolf,city,ANIMAL,frog,36,LA,O,error,FALSE,wolf,wc_event_error
2075962,15,retrieval_trial,2322.93999986723,cat,jail,ANIMAL,cat,34,LA,O,1,FALSE,cat,1
2075962,16,retrieval_trial,7344.40999990329,dog,bedroom,ANIMAL,tortoise,32,LA,O,error,FALSE,dog,wc_event_error
2075962,17,retrieval_trial,7217.89500000887,mouse,park,ANIMAL,lion,31,LA,O,error,FALSE,mouse,wc_event_error
2075962,18,retrieval_trial,4149.74499982782,headphones,dragonfly,OBJECT,headphones,25,AO,L,1,FALSE,headphones,1
2075962,19,retrieval_trial,7285.90000001714,library,lamp,LOCATION,cafe,22,OL,A,error,FALSE,library,wc_event_error
2075962,20,retrieval_trial,2889.51499992982,bottle,bat,OBJECT,bottle,26,AO,L,1,FALSE,bottle,1
2075962,21,retrieval_trial,2012.86500017159,bat,bottle,ANIMAL,bat,26,OA,L,1,FALSE,bat,1
2075962,22,retrieval_trial,6511.73499994911,owl,stadium,OBJECT,handbag,19,LO,A,CHECK,CHECK,owl,CHECK
2075962,23,retrieval_trial,2643.51000008173,reindeer,paintbrush,ANIMAL,reindeer,29,OA,L,1,FALSE,reindeer,1
2075962,24,retrieval_trial,5114.11500000395,whisk,aquarium,OBJECT,whisk,21,LO,A,1,FALSE,whisk,1
2075962,25,retrieval_trial,6848.81000011228,lion,cake,ANIMAL,tiger,30,OA,L,error,FALSE,lion,wc_event_error
2075962,26,retrieval_trial,4763.38499994017,library,frog,LOCATION,city,36,AL,O,error,FALSE,library,wc_event_error
2075962,27,retrieval_trial,5112.17500013299,vase,bakery,OBJECT,vase,24,LO,A,1,FALSE,vase,1
2075962,28,retrieval_trial,1904.64500011876,jail,cat,LOCATION,jail,34,AL,O,1,FALSE,jail,1
2075962,29,retrieval_trial,9990.10100000002,NA,cafe,OBJECT,lamp,22,LO,A,error,FALSE,NA,miss
2075962,30,retrieval_trial,4546.61499988288,supermarket,fox,LOCATION,hospital,33,AL,O,error,FALSE,supermarket,wc_event_error
2075962,31,retrieval_trial,1503.3650000114,dragonfly,headphones,ANIMAL,dragonfly,25,OA,L,1,FALSE,dragonfly,1
2075962,32,retrieval_trial,3010.40500006638,bedroom,tortoise,LOCATION,bedroom,32,AL,O,1,FALSE,bedroom,1
2075962,33,retrieval_trial,1270.66999999806,camel,bike,ANIMAL,camel,28,OA,L,1,FALSE,camel,1
2075962,34,retrieval_trial,5989.18999987654,mouse,garage,OBJECT,violin,20,LO,A,error,FALSE,mouse,be_cat_error
2075962,35,retrieval_trial,2944.99500002712,bus stop,crocodile,LOCATION,bus stop,35,AL,O,1,TRUE,busstop,1
2075962,36,retrieval_trial,7382.31000001542,cake,balcony,OBJECT,wallet,23,LO,A,error,FALSE,cake,wc_event_error
2075962,37,retrieval_trial,1431.63499981165,platypus,sock,ANIMAL,platypus,27,OA,L,1,FALSE,platypus,1
2075962,38,retrieval_trial,2329.8299999442,park,lion,LOCATION,park,31,AL,O,1,FALSE,park,1
2069377,3,retrieval_trial,3563.84500000422,museum,hammer,LOCATION,pharmacy,54,OL,A,error,FALSE,museum,wc_event_error
2069377,4,retrieval_trial,3135.71000000229,mallet,horse,OBJECT,phone,37,AO,L,CHECK,CHECK,mallet,CHECK
2069377,5,retrieval_trial,2196.47500000428,chainsaw,squirrel,OBJECT,drum,39,AO,L,error,FALSE,chainsaw,wc_event_error
2069377,6,retrieval_trial,3933.36999999883,ant,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,ant,be_cat_error
2069377,7,retrieval_trial,3946.70000000042,monkey],calculator,LOCATION,museum,52,OL,A,CHECK,CHECK,monkey],CHECK
2069377,8,retrieval_trial,4115.174999999,house,television,LOCATION,beach,53,OL,A,CHECK,CHECK,house,CHECK
2069377,9,retrieval_trial,3151.14999999787,screwdriver,elephant,OBJECT,shoe,40,AO,L,error,FALSE,screwdriver,wc_event_error
2069377,10,retrieval_trial,4227.92499999923,carrot,rabbit,OBJECT,balloon,42,AO,L,error,FALSE,carrot,wc_event_error
2069377,11,retrieval_trial,3257.16999999713,dress,bee,OBJECT,candle,38,AO,L,CHECK,CHECK,dress,CHECK
2069377,12,retrieval_trial,2278.85000000242,octapus,necklace,LOCATION,vineyard,51,OL,A,CHECK,CHECK,octapus,CHECK
2069377,13,retrieval_trial,5337.52500000264,platapus,windmill,ANIMAL,duck,48,LA,O,CHECK,CHECK,platapus,CHECK
2069377,14,retrieval_trial,2393.49499999662,whale,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,whale,wc_event_error
2069377,15,retrieval_trial,4575.64499999717,dog,car park,ANIMAL,hippo,44,LA,O,error,FALSE,dog,wc_event_error
2069377,16,retrieval_trial,2013.08000000427,pen,penguin,OBJECT,whistle,41,AO,L,error,FALSE,pen,wc_event_error
2069377,17,retrieval_trial,3549.8099999968,octapus,casino,ANIMAL,octopus,43,LA,O,CHECK,CHECK,octapus,CHECK
2069377,18,retrieval_trial,4642.15499999409,platapus,nightclub,ANIMAL,aardvark,45,LA,O,CHECK,CHECK,platapus,CHECK
2069377,19,retrieval_trial,2879.6199999997,penguin,cave,ANIMAL,dog,46,LA,O,error,FALSE,penguin,wc_event_error
2069377,20,retrieval_trial,3890.06499999959,cave,flower,LOCATION,basement,50,OL,A,error,FALSE,cave,wc_event_error
2069377,21,retrieval_trial,4012.17999999784,pen,factory,OBJECT,screwdriver,49,LO,A,error,FALSE,pen,wc_event_error
2069377,22,retrieval_trial,3008.64500000165,television,beach,OBJECT,television,53,LO,A,1,FALSE,television,1
2069377,23,retrieval_trial,3921.84000000264,pond,duck,LOCATION,windmill,48,AL,O,CHECK,CHECK,pond,CHECK
2069377,24,retrieval_trial,3941.52999999642,hippo,drum,ANIMAL,squirrel,39,OA,L,error,FALSE,hippo,wc_event_error
2069377,25,retrieval_trial,4877.99000000092,cat,balloon,ANIMAL,rabbit,42,OA,L,error,FALSE,cat,wc_event_error
2069377,26,retrieval_trial,3828.96500000055,bear,phone,ANIMAL,horse,37,OA,L,error,FALSE,bear,wc_event_error
2069377,27,retrieval_trial,4702.77500000515,hippo,candle,ANIMAL,bee,38,OA,L,error,FALSE,hippo,wc_event_error
2069377,28,retrieval_trial,2622.87999999546,cave,dog,LOCATION,cave,46,AL,O,1,FALSE,cave,1
2069377,29,retrieval_trial,3020.95499999984,bank,aardvark,LOCATION,nightclub,45,AL,O,error,FALSE,bank,wc_event_error
2069377,30,retrieval_trial,6724.16499999957,lightstick,vineyard,OBJECT,necklace,51,LO,A,CHECK,CHECK,lightstick,CHECK
2069377,31,retrieval_trial,3706.58999999438,lion,shoe,ANIMAL,elephant,40,OA,L,error,FALSE,lion,wc_event_error
2069377,32,retrieval_trial,4592.08999999834,s=2uir4rel,whistle,ANIMAL,penguin,41,OA,L,CHECK,CHECK,s=2uir4rel,CHECK
2069377,33,retrieval_trial,3478.88500000397,necklace,pharmacy,OBJECT,hammer,54,LO,A,error,FALSE,necklace,wc_event_error
2069377,34,retrieval_trial,2343.0950000037,casino,octopus,LOCATION,casino,43,AL,O,1,FALSE,casino,1
2069377,35,retrieval_trial,2591.24999999767,screwdriver,museum,OBJECT,calculator,52,LO,A,error,FALSE,screwdriver,wc_event_error
2069377,36,retrieval_trial,2153.14500000374,candle,basement,OBJECT,flower,50,LO,A,error,FALSE,candle,wc_event_error
2069377,37,retrieval_trial,3440.97000000323,bank,hippo,LOCATION,car park,44,AL,O,error,FALSE,bank,wc_event_error
2069377,38,retrieval_trial,3432.28500000259,board walk,peacock,LOCATION,harbour,47,AL,O,CHECK,CHECK,board walk,CHECK
2075947,3,retrieval_trial,3658.97500000005,hall,calculator,LOCATION,museum,52,OL,A,CHECK,CHECK,hall,CHECK
2075947,4,retrieval_trial,3933.13499999999,bear,windmill,ANIMAL,duck,48,LA,O,error,FALSE,bear,wc_event_error
2075947,5,retrieval_trial,5437.40999999999,city,flower,LOCATION,basement,50,OL,A,error,FALSE,city,wc_event_error
2075947,6,retrieval_trial,5285.89999999997,pool,screwdriver,LOCATION,factory,49,OL,A,CHECK,CHECK,pool,CHECK
2075947,7,retrieval_trial,3793.69000000009,do,car park,ANIMAL,hippo,44,LA,O,CHECK,CHECK,do,CHECK
2075947,8,retrieval_trial,4408.31999999999,paintbrush,bee,OBJECT,candle,38,AO,L,error,FALSE,paintbrush,wc_event_error
2075947,9,retrieval_trial,2640.67000000001,dog,cave,ANIMAL,dog,46,LA,O,1,FALSE,dog,1
2075947,10,retrieval_trial,3840.21499999994,rabbit,nightclub,ANIMAL,aardvark,45,LA,O,error,TRUE,rabbi,wc_event_error
2075947,11,retrieval_trial,9993.712,mouse,casino,ANIMAL,octopus,43,LA,O,error,FALSE,mouse,wc_event_error
2075947,12,retrieval_trial,5887.71999999994,house,hammer,LOCATION,pharmacy,54,OL,A,CHECK,CHECK,house,CHECK
2075947,13,retrieval_trial,704.24000000002,gas statio,necklace,LOCATION,vineyard,51,OL,A,CHECK,CHECK,gas statio,CHECK
2075947,14,retrieval_trial,5566.89500000016,town,television,LOCATION,beach,53,OL,A,CHECK,CHECK,town,CHECK
2075947,15,retrieval_trial,6934.73500000004,tusjm,penguin,OBJECT,whistle,41,AO,L,CHECK,CHECK,tusjm,CHECK
2075947,16,retrieval_trial,2569.79000000001,nut,squirrel,OBJECT,drum,39,AO,L,CHECK,CHECK,nut,CHECK
2075947,17,retrieval_trial,2631.84999999998,whale,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,whale,wc_event_error
2075947,18,retrieval_trial,3942.31000000014,rope,horse,OBJECT,phone,37,AO,L,CHECK,CHECK,rope,CHECK
2075947,19,retrieval_trial,5243.42000000001,battery,elephant,OBJECT,shoe,40,AO,L,CHECK,CHECK,battery,CHECK
2075947,20,retrieval_trial,1890.46000000008,keys,rabbit,OBJECT,balloon,42,AO,L,error,TRUE,key,wc_event_error
2075947,21,retrieval_trial,9993.70199999993,sdf;l,vineyard,OBJECT,necklace,51,LO,A,CHECK,CHECK,sdf;l,CHECK
2075947,22,retrieval_trial,2204.68000000005,rabbit,whistle,ANIMAL,penguin,41,OA,L,error,TRUE,rabbi,wc_event_error
2075947,23,retrieval_trial,2488.94500000007,cave,dog,LOCATION,cave,46,AL,O,1,FALSE,cave,1
2075947,24,retrieval_trial,2692.84999999998,town,hippo,LOCATION,car park,44,AL,O,CHECK,CHECK,town,CHECK
2075947,25,retrieval_trial,6907.31000000006,bunny,balloon,ANIMAL,rabbit,42,OA,L,CHECK,CHECK,bunny,CHECK
2075947,26,retrieval_trial,4068.39500000002,penguin,candle,ANIMAL,bee,38,OA,L,error,FALSE,penguin,wc_event_error
2075947,27,retrieval_trial,7008.12,beach,peacock,LOCATION,harbour,47,AL,O,error,TRUE,beac,wc_event_error
2075947,28,retrieval_trial,3657.19999999995,tower,octopus,LOCATION,casino,43,AL,O,CHECK,CHECK,tower,CHECK
2075947,29,retrieval_trial,4362.58500000008,bird,shoe,ANIMAL,elephant,40,OA,L,CHECK,CHECK,bird,CHECK
2075947,30,retrieval_trial,6962.81000000006,termiyer,drum,ANIMAL,squirrel,39,OA,L,CHECK,CHECK,termiyer,CHECK
2075947,31,retrieval_trial,3561.95999999996,screwdriver,pharmacy,OBJECT,hammer,54,LO,A,error,FALSE,screwdriver,wc_event_error
2075947,32,retrieval_trial,4337.62000000011,wine opener,factory,OBJECT,screwdriver,49,LO,A,CHECK,CHECK,wine opener,CHECK
2075947,33,retrieval_trial,3617.85499999998,lighthouse,basement,OBJECT,flower,50,LO,A,error,TRUE,light,be_cat_error
2075947,34,retrieval_trial,6628.64500000002,camel,phone,ANIMAL,horse,37,OA,L,error,FALSE,camel,wc_event_error
2075947,35,retrieval_trial,3482.46999999997,the pyramids,duck,LOCATION,windmill,48,AL,O,CHECK,CHECK,the pyramids,CHECK
2075947,36,retrieval_trial,6141.68999999994,house,aardvark,LOCATION,nightclub,45,AL,O,CHECK,CHECK,house,CHECK
2075947,37,retrieval_trial,9993.82400000002,crab,museum,OBJECT,calculator,52,LO,A,error,FALSE,crab,we_cat_error
2075947,38,retrieval_trial,2938.70499999996,ball,beach,OBJECT,television,53,LO,A,error,FALSE,ball,wc_event_error
2075956,3,retrieval_trial,3880.55000000168,shoe,elephant,OBJECT,shoe,40,AO,L,1,FALSE,shoe,1
2075956,4,retrieval_trial,4504.16500000574,museum,calculator,LOCATION,museum,52,OL,A,1,FALSE,museum,1
2075956,5,retrieval_trial,8084.57000000635,fish,harbour,ANIMAL,peacock,47,LA,O,error,FALSE,fish,wc_event_error
2075956,6,retrieval_trial,7942.23000000056,church,television,LOCATION,beach,53,OL,A,error,FALSE,church,wc_event_error
2075956,7,retrieval_trial,8163.49999999511,phone,squirrel,OBJECT,drum,39,AO,L,error,FALSE,phone,wc_event_error
2075956,8,retrieval_trial,8810.42999999772,bee,casino,ANIMAL,octopus,43,LA,O,error,FALSE,bee,wc_event_error
2075956,9,retrieval_trial,9268.20000000589,fish,nightclub,ANIMAL,aardvark,45,LA,O,error,FALSE,fish,wc_event_error
2075956,10,retrieval_trial,9980.307,wis,penguin,OBJECT,whistle,41,AO,L,CHECK,CHECK,wis,CHECK
2075956,11,retrieval_trial,8055.37999999069,river,screwdriver,LOCATION,factory,49,OL,A,error,FALSE,river,wc_event_error
2075956,12,retrieval_trial,9979.60100000002,bakerr,flower,LOCATION,basement,50,OL,A,CHECK,CHECK,bakerr,CHECK
2075956,13,retrieval_trial,5964.68999999342,candle,bee,OBJECT,candle,38,AO,L,1,FALSE,candle,1
2075956,14,retrieval_trial,8353.14500000095,panda,cave,ANIMAL,dog,46,LA,O,error,FALSE,panda,wc_event_error
2075956,15,retrieval_trial,8177.08000000857,umbrella,horse,OBJECT,phone,37,AO,L,error,FALSE,umbrella,wc_event_error
2075956,16,retrieval_trial,9979.90100000001,NA,necklace,LOCATION,vineyard,51,OL,A,error,FALSE,NA,miss
2075956,17,retrieval_trial,7497.48999999429,classroom,hammer,LOCATION,pharmacy,54,OL,A,error,FALSE,classroom,wc_event_error
2075956,18,retrieval_trial,9979.734,ba,car park,ANIMAL,hippo,44,LA,O,CHECK,CHECK,ba,CHECK
2075956,19,retrieval_trial,6690.4349999968,duck,windmill,ANIMAL,duck,48,LA,O,1,FALSE,duck,1
2075956,20,retrieval_trial,5511.05000000098,balloon,rabbit,OBJECT,balloon,42,AO,L,1,FALSE,balloon,1
2075956,21,retrieval_trial,6726.73000000941,panda,whistle,ANIMAL,penguin,41,OA,L,error,FALSE,panda,wc_event_error
2075956,22,retrieval_trial,6063.24499999755,whake,vineyard,OBJECT,necklace,51,LO,A,CHECK,CHECK,whake,CHECK
2075956,23,retrieval_trial,8067.39999999991,cow,phone,ANIMAL,horse,37,OA,L,error,FALSE,cow,wc_event_error
2075956,24,retrieval_trial,7454.98000000953,bat,shoe,ANIMAL,elephant,40,OA,L,error,FALSE,bat,wc_event_error
2075956,25,retrieval_trial,5647.66000000236,windmill,duck,LOCATION,windmill,48,AL,O,1,FALSE,windmill,1
2075956,26,retrieval_trial,7323.28000001144,parl,octopus,LOCATION,casino,43,AL,O,CHECK,CHECK,parl,CHECK
2075956,27,retrieval_trial,8879.1099999944,hammer,pharmacy,OBJECT,hammer,54,LO,A,1,FALSE,hammer,1
2075956,28,retrieval_trial,8545.65999998886,kitchen,hippo,LOCATION,car park,44,AL,O,error,FALSE,kitchen,wc_event_error
