participant_private_id,trial_number,display,reaction_time,response,cue,category_cue,target,eventno,pairtype,untested_element,accuracy,typed_response,accuracy_types
2113690,13,retrieval_trial,5311.94499996491,goat,pharmacy,ANIMAL,beaver,54,LA,O,error,goat,wc_event_error
2113690,14,retrieval_trial,7177.42500000168,bear,basement,ANIMAL,ostrich,50,LA,O,error,bear,wc_event_error
2113690,15,retrieval_trial,6566.53499999084,giffare,phone,LOCATION,kitchen,37,OL,A,error,giffare,be_cat_error
2113690,16,retrieval_trial,5012.89999997243,fish,factory,ANIMAL,lobster,49,LA,O,error,fish,wc_event_error
2113690,17,retrieval_trial,9981.57300000003,outdoors,candle,LOCATION,lake,38,OL,A,error,outdoors,error
2113690,18,retrieval_trial,5416.6049999767,fairground,whistle,LOCATION,library,41,OL,A,error,fairground,error
2113690,19,retrieval_trial,5666.70000000158,tiger,museum,ANIMAL,crab,52,LA,O,error,tiger,wc_event_error
2113690,20,retrieval_trial,5781.57500002999,forest,shoe,LOCATION,cinema,40,OL,A,error,forest,wc_event_error
2113690,21,retrieval_trial,3333.10500002699,candle,lake,OBJECT,candle,38,LO,A,1,candle,1
2113690,22,retrieval_trial,5203.92499997979,tape,kitchen,OBJECT,phone,37,LO,A,error,tape,error
2113690,23,retrieval_trial,6657.60500001488,bear,pen,ANIMAL,aardvark,45,OA,L,error,bear,wc_event_error
2113690,24,retrieval_trial,9981.701,NA,binoculars,ANIMAL,hippo,44,OA,L,error,NA,miss
2113690,25,retrieval_trial,3463.25500000967,whistle,library,OBJECT,whistle,41,LO,A,1,whistle,1
2113690,26,retrieval_trial,4927.22000001231,casino,ostrich,LOCATION,basement,50,AL,O,error,casino,wc_event_error
2113690,27,retrieval_trial,5731.93000000902,pen,cinema,OBJECT,shoe,40,LO,A,error,pen,wc_event_error
2113690,28,retrieval_trial,2786.0900000087,beach,mouse,LOCATION,beach,53,AL,O,1,beach,1
2113690,29,retrieval_trial,5890.09499998065,bear,jacket,ANIMAL,duck,48,OA,L,error,bear,wc_event_error
2113690,30,retrieval_trial,7290.45500000939,sand,supermarket,OBJECT,drum,39,LO,A,error,sand,error
2113690,31,retrieval_trial,5875.20499998936,boat,swimming pool,OBJECT,balloon,42,LO,A,error,boat,error
2113690,32,retrieval_trial,6658.74500002246,forest,beaver,LOCATION,pharmacy,54,AL,O,error,forest,wc_event_error
2113690,33,retrieval_trial,5700.90500003425,factory,lobster,LOCATION,factory,49,AL,O,1,factory,1
2113690,34,retrieval_trial,5298.89500001445,supermarket,crab,LOCATION,museum,52,AL,O,error,supermarket,wc_event_error
2113690,35,retrieval_trial,2630.02000004053,peacock,jigsaw,ANIMAL,peacock,47,OA,L,1,peacock,1
2113690,36,retrieval_trial,3199.51499998569,octupous,scissors,ANIMAL,octopus,43,OA,L,1,octupous,1
2113690,37,retrieval_trial,5083.42999999877,casino,whale,LOCATION,vineyard,51,AL,O,error,casino,wc_event_error
2113690,38,retrieval_trial,2640.87500004098,dog,toothbrush,ANIMAL,dog,46,OA,L,1,dog,1
2128064,3,retrieval_trial,2445.63500001095,pool,balloon,LOCATION,swimming pool,42,OL,A,1,pool,1
2128064,4,retrieval_trial,3130.62999999966,lake,candle,LOCATION,lake,38,OL,A,1,lake,1
2128064,5,retrieval_trial,7098.78500000923,purse,peacock,OBJECT,jigsaw,47,AO,L,error,purse,error
2128064,6,retrieval_trial,7371.24500001664,penguin,pharmacy,ANIMAL,beaver,54,LA,O,error,penguin,wc_event_error
2128064,7,retrieval_trial,9979.12100000001,NA,aardvark,OBJECT,pen,45,AO,L,error,NA,miss
2128064,8,retrieval_trial,3803.61000000266,supermarket,drum,LOCATION,supermarket,39,OL,A,1,supermaret,1
2128064,9,retrieval_trial,2619.39000000712,whale,vineyard,ANIMAL,whale,51,LA,O,1,whale,1
2128064,10,retrieval_trial,9979.46899999998,hor,factory,ANIMAL,lobster,49,LA,O,error,hor,wc_event_error
2128064,11,retrieval_trial,3758.06000002194,theatre,shoe,LOCATION,cinema,40,OL,A,error,theatre,wc_event_error
2128064,12,retrieval_trial,2002.26999999722,scissors,octopus,OBJECT,scissors,43,AO,L,1,scissors,1
2128064,13,retrieval_trial,5051.26999999629,cat,whistle,LOCATION,library,41,OL,A,error,cat,be_cat_error
2128064,14,retrieval_trial,7497.62500001816,stick,dog,OBJECT,toothbrush,46,AO,L,error,stick,error
2128064,15,retrieval_trial,1914.53999999794,crab,museum,ANIMAL,crab,52,LA,O,1,crab,1
2128064,16,retrieval_trial,8172.52500000177,mug,duck,OBJECT,jacket,48,AO,L,error,mug,wc_event_error
2128064,17,retrieval_trial,6028.51999999257,shark,phone,LOCATION,kitchen,37,OL,A,error,shark,be_cat_error
2128064,18,retrieval_trial,9979.62400000001,peachpke,basement,ANIMAL,ostrich,50,LA,O,error,peachpke,error
2128064,19,retrieval_trial,5438.42999998014,mouse,beach,ANIMAL,mouse,53,LA,O,1,mouse,1
2128064,20,retrieval_trial,4531.17000000202,necklace,hippo,OBJECT,binoculars,44,AO,L,error,necklace,wc_event_error
2128064,21,retrieval_trial,1715.27499999502,beach,mouse,LOCATION,beach,53,AL,O,1,beach,1
2128064,22,retrieval_trial,1659.32500001509,dog,toothbrush,ANIMAL,dog,46,OA,L,1,dog,1
2128064,23,retrieval_trial,2414.35999999521,balloon,swimming pool,OBJECT,balloon,42,LO,A,1,balloon,1
2128064,24,retrieval_trial,8636.95499999449,theatre,beaver,LOCATION,pharmacy,54,AL,O,error,theatre,wc_event_error
2128064,25,retrieval_trial,1656.32999999798,hippo,binoculars,ANIMAL,hippo,44,OA,L,1,hippo,1
2128064,26,retrieval_trial,2479.56000000704,shoe,cinema,OBJECT,shoe,40,LO,A,1,shoe,1
2128064,27,retrieval_trial,1683.52999998024,peacock,jigsaw,ANIMAL,peacock,47,OA,L,1,peacock,1
2128064,28,retrieval_trial,3261.33499998832,candle,lake,OBJECT,candle,38,LO,A,1,candle,1
2128064,29,retrieval_trial,1991.46499999915,drumkit,supermarket,OBJECT,drum,39,LO,A,1,drumkit,1
2128064,30,retrieval_trial,8740.62000002596,museum,crab,LOCATION,museum,52,AL,O,1,museum,1
2128064,31,retrieval_trial,4260.13000000967,aardvark,pen,ANIMAL,aardvark,45,OA,L,1,aardvark,1
2128064,32,retrieval_trial,1748.69000000763,duck,jacket,ANIMAL,duck,48,OA,L,1,duck,1
2128064,33,retrieval_trial,1827.92000001064,phone,kitchen,OBJECT,phone,37,LO,A,1,phone,1
2128064,34,retrieval_trial,1907.40499997628,octopus,scissors,ANIMAL,octopus,43,OA,L,1,octopus,1
2128064,35,retrieval_trial,2158.69999999995,pasement,ostrich,LOCATION,basement,50,AL,O,1,pasement,1
2128064,36,retrieval_trial,2900.19000001485,vineyard,whale,LOCATION,vineyard,51,AL,O,1,vineyard,1
2128064,37,retrieval_trial,3111.21999999159,whistle,library,OBJECT,whistle,41,LO,A,1,whistle,1
2128064,38,retrieval_trial,2312.60999999358,factory,lobster,LOCATION,factory,49,AL,O,1,factory,1
2131208,3,retrieval_trial,3225.78000000794,lobster,factory,ANIMAL,lobster,49,LA,O,1,lobster,1
2131208,4,retrieval_trial,5415.73499998776,dice,duck,OBJECT,jacket,48,AO,L,error,dice,wc_event_error
2131208,5,retrieval_trial,7546.44000000553,fish,basement,ANIMAL,ostrich,50,LA,O,error,fish,wc_event_error
2131208,6,retrieval_trial,3249.27000000025,aligator,phone,LOCATION,kitchen,37,OL,A,error,aligator,error
2131208,7,retrieval_trial,3980.63000000548,calculator,octopus,OBJECT,scissors,43,AO,L,error,calculator,wc_event_error
2131208,8,retrieval_trial,5961.00000001024,bus stop,shoe,LOCATION,cinema,40,OL,A,error,bus stop,wc_event_error
2131208,9,retrieval_trial,4360.01500001294,pig,beach,ANIMAL,mouse,53,LA,O,error,pig,wc_event_error
2131208,10,retrieval_trial,7188.7750000169,school,whistle,LOCATION,library,41,OL,A,error,school,error
2131208,11,retrieval_trial,3218.87499999139,whisk,aardvark,OBJECT,pen,45,AO,L,error,whisk,wc_event_error
2131208,12,retrieval_trial,4003.07000000612,elephant,pharmacy,ANIMAL,beaver,54,LA,O,error,elephant,wc_event_error
2131208,13,retrieval_trial,5288.88500001631,basement,drum,LOCATION,supermarket,39,OL,A,error,basement,wc_event_error
2131208,14,retrieval_trial,4100.73000000557,bag,peacock,OBJECT,jigsaw,47,AO,L,error,bag,error
2131208,15,retrieval_trial,4139.92000001599,bacjpack,hippo,OBJECT,binoculars,44,AO,L,error,bacjpack,wc_event_error
2131208,16,retrieval_trial,6333.8399999775,cow,museum,ANIMAL,crab,52,LA,O,error,cow,wc_event_error
2131208,17,retrieval_trial,5721.10500000417,whale,vineyard,ANIMAL,whale,51,LA,O,1,whale,1
2131208,18,retrieval_trial,2239.57000000519,wasp,candle,LOCATION,lake,38,OL,A,error,wasp,error
2131208,19,retrieval_trial,4441.64000000455,park,balloon,LOCATION,swimming pool,42,OL,A,error,park,wc_event_error
2131208,20,retrieval_trial,6102.63999999734,phone,dog,OBJECT,toothbrush,46,AO,L,error,phone,wc_event_error
2131208,21,retrieval_trial,3185.46999999671,octopus,scissors,ANIMAL,octopus,43,OA,L,1,octopus,1
2131208,22,retrieval_trial,5617.3949999793,classroom,crab,LOCATION,museum,52,AL,O,error,classroom,wc_event_error
2131208,23,retrieval_trial,5637.40499998676,cat,pen,ANIMAL,aardvark,45,OA,L,error,cat,wc_event_error
2131208,24,retrieval_trial,6395.50499999314,spoon,supermarket,OBJECT,drum,39,LO,A,error,spoon,wc_event_error
2131208,25,retrieval_trial,4196.70999998925,candle,lake,OBJECT,candle,38,LO,A,1,candle,1
2131208,26,retrieval_trial,1846.30500001367,hippo,binoculars,ANIMAL,hippo,44,OA,L,1,hippo,1
2131208,27,retrieval_trial,7320.36500002141,shop,mouse,LOCATION,beach,53,AL,O,error,shop,error
2131208,28,retrieval_trial,8473.19499999867,kite,library,OBJECT,whistle,41,LO,A,error,kite,wc_event_error
2131208,29,retrieval_trial,7124.89000000642,garden,beaver,LOCATION,pharmacy,54,AL,O,error,garden,wc_event_error
2131208,30,retrieval_trial,6865.26999998023,bird,jigsaw,ANIMAL,peacock,47,OA,L,error,bird,error
2131208,31,retrieval_trial,3907.80000001541,shoe,cinema,OBJECT,shoe,40,LO,A,1,shoe,1
2131208,32,retrieval_trial,4938.08000002173,factory,lobster,LOCATION,factory,49,AL,O,1,factory,1
2131208,33,retrieval_trial,9982.07699999993,NA,kitchen,OBJECT,phone,37,LO,A,error,NA,miss
2131208,34,retrieval_trial,6211.73499998986,lion,jacket,ANIMAL,duck,48,OA,L,error,lion,wc_event_error
2131208,35,retrieval_trial,4472.21999999601,casino,whale,LOCATION,vineyard,51,AL,O,error,casino,wc_event_error
2131208,36,retrieval_trial,2734.00999998557,dog,toothbrush,ANIMAL,dog,46,OA,L,1,dog,1
2131208,37,retrieval_trial,6139.80499998434,chair,swimming pool,OBJECT,balloon,42,LO,A,error,chair,error
2131208,38,retrieval_trial,4582.150000002,school,ostrich,LOCATION,basement,50,AL,O,error,school,error
2155928,3,retrieval_trial,9982.10499999998,scissors,octopus,OBJECT,scissors,43,AO,L,1,scissors,1
2155928,4,retrieval_trial,9982.05499999999,kitchen,phone,LOCATION,kitchen,37,OL,A,1,kitchen,1
2155928,5,retrieval_trial,9982.06499999997,zebra,vineyard,ANIMAL,whale,51,LA,O,error,zebra,wc_event_error
2155928,6,retrieval_trial,9982.06,jacket,duck,OBJECT,jacket,48,AO,L,1,jacket,1
2155928,7,retrieval_trial,9982.05600000001,NA,peacock,OBJECT,jigsaw,47,AO,L,error,NA,miss
2155928,8,retrieval_trial,9982.07000000001,swimming pool,balloon,LOCATION,swimming pool,42,OL,A,1,swimmingpool,1
2155928,9,retrieval_trial,9982.06200000003,penguin,museum,ANIMAL,crab,52,LA,O,error,penguin,wc_event_error
2155928,10,retrieval_trial,9981.95300000004,goat,beach,ANIMAL,mouse,53,LA,O,error,goat,wc_event_error
2155928,11,retrieval_trial,9982.05099999998,penguin,factory,ANIMAL,lobster,49,LA,O,error,penguin,wc_event_error
2155928,12,retrieval_trial,9982.07299999997,swimming pool,candle,LOCATION,lake,38,OL,A,error,swimmingpool,wc_event_error
2155928,13,retrieval_trial,9982.10200000001,NA,dog,OBJECT,toothbrush,46,AO,L,error,NA,miss
2155928,14,retrieval_trial,9982.04200000002,NA,basement,ANIMAL,ostrich,50,LA,O,error,NA,miss
2155928,15,retrieval_trial,9982.13400000002,glasses,hippo,OBJECT,binoculars,44,AO,L,error,glass,wc_event_error
2155928,16,retrieval_trial,9982.05800000002,beaver,pharmacy,ANIMAL,beaver,54,LA,O,1,beaver,1
2155928,17,retrieval_trial,9982.04200000002,park,shoe,LOCATION,cinema,40,OL,A,error,park,wc_event_error
2155928,18,retrieval_trial,9982.05900000001,NA,whistle,LOCATION,library,41,OL,A,error,NA,miss
2155928,19,retrieval_trial,9982.01999999996,park,drum,LOCATION,supermarket,39,OL,A,error,park,wc_event_error
2155928,20,retrieval_trial,9982.05900000001,chum,aardvark,OBJECT,pen,45,AO,L,error,chum,error
2155928,21,retrieval_trial,9982.05599999998,pen,supermarket,OBJECT,drum,39,LO,A,error,pen,wc_event_error
2155928,22,retrieval_trial,9981.98999999999,museum,crab,LOCATION,museum,52,AL,O,1,museum,1
2155928,23,retrieval_trial,9982.07500000007,hippo,binoculars,ANIMAL,hippo,44,OA,L,1,hippo,1
2155928,24,retrieval_trial,9982.04099999997,candle,swimming pool,OBJECT,balloon,42,LO,A,error,candle,wc_event_error
2155928,25,retrieval_trial,9982.04799999995,shoe,cinema,OBJECT,shoe,40,LO,A,1,shoe,1
2155928,26,retrieval_trial,9982.06499999994,peacock,jigsaw,ANIMAL,peacock,47,OA,L,1,peacock,1
2155928,27,retrieval_trial,9982.03200000001,duck,jacket,ANIMAL,duck,48,OA,L,1,duck,1
2155928,28,retrieval_trial,9982.04200000002,octopus,scissors,ANIMAL,octopus,43,OA,L,1,octopus,1
2155928,29,retrieval_trial,9982.12,park,ostrich,LOCATION,basement,50,AL,O,error,park,wc_event_error
2155928,30,retrieval_trial,9982.04200000002,dog,toothbrush,ANIMAL,dog,46,OA,L,1,dog,1
2155928,31,retrieval_trial,9982.005,bat,pen,ANIMAL,aardvark,45,OA,L,error,bat,wc_event_error
2155928,32,retrieval_trial,9982.05500000005,circus,beaver,LOCATION,pharmacy,54,AL,O,error,circus,wc_event_error
2155928,33,retrieval_trial,9982.071,beach,lobster,LOCATION,factory,49,AL,O,error,beach,wc_event_error
2155928,34,retrieval_trial,9982.04700000002,whistle,library,OBJECT,whistle,41,LO,A,1,whistle,1
2155928,35,retrieval_trial,9982.07200000004,vineyard,whale,LOCATION,vineyard,51,AL,O,1,vine yard,1
2155928,36,retrieval_trial,9982.20500000007,NA,lake,OBJECT,candle,38,LO,A,error,NA,miss
2155928,37,retrieval_trial,9982.04799999995,phone,kitchen,OBJECT,phone,37,LO,A,1,phone,1
2155928,38,retrieval_trial,9982.02199999988,beach,mouse,LOCATION,beach,53,AL,O,1,beach,1
2083634,3,retrieval_trial,6826,horse,kitchen,ANIMAL,horse,37,LA,O,1,horse,1
2083634,4,retrieval_trial,4926,necklase,whale,OBJECT,necklace,51,AO,L,1,necklase,1
2083634,5,retrieval_trial,9983.31999999999,wh,cinema,ANIMAL,elephant,40,LA,O,error,wh,error
2083634,6,retrieval_trial,3170,cow,library,ANIMAL,penguin,41,LA,O,error,cow,wc_event_error
2083634,7,retrieval_trial,4286,tiger,jacket,LOCATION,windmill,48,OL,A,error,tiger,be_cat_error
2083634,8,retrieval_trial,7087,cinema,scissors,LOCATION,casino,43,OL,A,error,cinema,wc_event_error
2083634,9,retrieval_trial,4996,spade,crab,OBJECT,calculator,52,AO,L,error,spade,error
2083634,10,retrieval_trial,5149,cheese,mouse,OBJECT,television,53,AO,L,error,cheese,error
2083634,11,retrieval_trial,3903,shoe,lobster,OBJECT,screwdriver,49,AO,L,error,shoes,wc_event_error
2083634,12,retrieval_trial,6128,hippo,binoculars,LOCATION,car park,44,OL,A,error,hippo,we_cat_error
2083634,13,retrieval_trial,3728,dog,toothbrush,LOCATION,cave,46,OL,A,error,dog,we_cat_error
2083634,14,retrieval_trial,6376,dog,supermarket,ANIMAL,squirrel,39,LA,O,error,dog,wc_event_error
2083634,15,retrieval_trial,3214,harbour,jigsaw,LOCATION,harbour,47,OL,A,1,harbor,1
2083634,16,retrieval_trial,5644,cow,lake,ANIMAL,bee,38,LA,O,error,cow,wc_event_error
2083634,17,retrieval_trial,4490,whale,swimming pool,ANIMAL,rabbit,42,LA,O,error,whale,wc_event_error
2083634,18,retrieval_trial,3945,kitchen,beaver,OBJECT,hammer,54,AO,L,error,kitchen,be_cat_error
2083634,19,retrieval_trial,4403,saw,ostrich,OBJECT,flower,50,AO,L,error,saw,error
2083634,20,retrieval_trial,5185,meausem,pen,LOCATION,nightclub,45,OL,A,error,meausem,wc_event_error
2083634,21,retrieval_trial,4973,binocluaras,car park,OBJECT,binoculars,44,LO,A,1,binocluaras,1
2083634,22,retrieval_trial,5714,mug,cave,OBJECT,toothbrush,46,LO,A,error,mug,wc_event_error
2083634,23,retrieval_trial,3455,hippo,windmill,OBJECT,jacket,48,LO,A,error,hippo,be_cat_error
2083634,24,retrieval_trial,2999,cinema,elephant,LOCATION,cinema,40,AL,O,1,cinema,1
2083634,25,retrieval_trial,2951,mouse,television,ANIMAL,mouse,53,OA,L,1,mouse,1
2083634,26,retrieval_trial,5748,meausem,penguin,LOCATION,library,41,AL,O,error,meausem,wc_event_error
2083634,27,retrieval_trial,2145,beevger,hammer,ANIMAL,beaver,54,OA,L,1,beevger,1
2083634,28,retrieval_trial,3277,octopus,screwdriver,ANIMAL,lobster,49,OA,L,error,octopus,wc_event_error
2083634,29,retrieval_trial,4967,scissors,nightclub,OBJECT,pen,45,LO,A,error,scisspors,wc_event_error
2083634,30,retrieval_trial,2399,lake,bee,LOCATION,lake,38,AL,O,1,lake,1
2083634,31,retrieval_trial,4664,whale,necklace,ANIMAL,whale,51,OA,L,1,whale,1
2083634,32,retrieval_trial,3619,scissors,casino,OBJECT,scissors,43,LO,A,1,scissors,1
2083634,33,retrieval_trial,3543,picnic,harbour,OBJECT,jigsaw,47,LO,A,error,picnic,error
2083634,34,retrieval_trial,3396,kitchen,horse,LOCATION,kitchen,37,AL,O,1,kitchen,1
2083634,35,retrieval_trial,5566,meausem,squirrel,LOCATION,supermarket,39,AL,O,error,meausem,wc_event_error
2083634,36,retrieval_trial,4710,penguin,calculator,ANIMAL,crab,52,OA,L,error,penguin,wc_event_error
2083634,37,retrieval_trial,4325,aazark,flower,ANIMAL,ostrich,50,OA,L,error,aazark,wc_event_error
2083634,38,retrieval_trial,7542,kitchen,rabbit,LOCATION,swimming pool,42,AL,O,error,kitchen,wc_event_error
2083814,3,retrieval_trial,9982.171,NA,jigsaw,LOCATION,harbour,47,OL,A,error,NA,miss
2083814,4,retrieval_trial,9982.144,fish,swimming pool,ANIMAL,rabbit,42,LA,O,error,fish,wc_event_error
2083814,5,retrieval_trial,9982.23,NA,cinema,ANIMAL,elephant,40,LA,O,error,NA,miss
2083814,6,retrieval_trial,9982.277,len,binoculars,LOCATION,car park,44,OL,A,error,len,error
2083814,7,retrieval_trial,9982.216,NA,ostrich,OBJECT,flower,50,AO,L,error,NA,miss
2083814,8,retrieval_trial,9982.27500000002,NA,whale,OBJECT,necklace,51,AO,L,error,NA,miss
2083814,9,retrieval_trial,9982.15900000001,screwdriver,lake,ANIMAL,bee,38,LA,O,error,screw drive,be_cat_error
2083814,10,retrieval_trial,9982.00099999999,hammer,beaver,OBJECT,hammer,54,AO,L,1,hammer,1
2083814,11,retrieval_trial,9982.18700000001,giraffe,supermarket,ANIMAL,squirrel,39,LA,O,error,giraffe,wc_event_error
2083814,12,retrieval_trial,9982.274,dice,kitchen,ANIMAL,horse,37,LA,O,error,dice,be_cat_error
2083814,13,retrieval_trial,9982.125,chainsaw,lobster,OBJECT,screwdriver,49,AO,L,error,chai,wc_event_error
2083814,14,retrieval_trial,9982.05899999998,snake,library,ANIMAL,penguin,41,LA,O,error,sna,wc_event_error
2083814,15,retrieval_trial,9982.17999999999,NA,scissors,LOCATION,casino,43,OL,A,error,NA,miss
2083814,16,retrieval_trial,9982.272,living room,pen,LOCATION,nightclub,45,OL,A,error,living room,wc_event_error
2083814,17,retrieval_trial,9982.14300000004,garden,jacket,LOCATION,windmill,48,OL,A,error,garde,wc_event_error
2083814,18,retrieval_trial,9982.05300000001,forest,toothbrush,LOCATION,cave,46,OL,A,error,forest,wc_event_error
2083814,19,retrieval_trial,9982.08600000001,NA,crab,OBJECT,calculator,52,AO,L,error,NA,miss
2083814,20,retrieval_trial,9982.06099999999,television,mouse,OBJECT,television,53,AO,L,1,television,1
2083814,21,retrieval_trial,9982.16599999997,goat,necklace,ANIMAL,whale,51,OA,L,error,goat,wc_event_error
2083814,22,retrieval_trial,9982.23999999999,NA,calculator,ANIMAL,crab,52,OA,L,error,NA,miss
2083814,23,retrieval_trial,9982.21299999999,mouse,television,ANIMAL,mouse,53,OA,L,1,mouse,1
2083814,24,retrieval_trial,9982.03599999996,NA,windmill,OBJECT,jacket,48,LO,A,error,NA,miss
2083814,25,retrieval_trial,9982.09499999997,ostrich,flower,ANIMAL,ostrich,50,OA,L,1,ostrich,1
2083814,26,retrieval_trial,9982.152,beaver,hammer,ANIMAL,beaver,54,OA,L,1,beaver,1
2083814,27,retrieval_trial,9982.10399999993,pen,nightclub,OBJECT,pen,45,LO,A,1,pen,1
2083814,28,retrieval_trial,9982.05299999996,NA,elephant,LOCATION,cinema,40,AL,O,error,NA,miss
2083814,29,retrieval_trial,9982.13399999996,mountain,penguin,LOCATION,library,41,AL,O,error,mountain,wc_event_error
2083814,30,retrieval_trial,9982.16800000006,NA,squirrel,LOCATION,supermarket,39,AL,O,error,NA,miss
2083814,31,retrieval_trial,9982.1719999999,garden,rabbit,LOCATION,swimming pool,42,AL,O,error,garden,wc_event_error
2083814,32,retrieval_trial,9982.19099999999,NA,harbour,OBJECT,jigsaw,47,LO,A,error,NA,miss
2083814,33,retrieval_trial,9982.11800000002,NA,cave,OBJECT,toothbrush,46,LO,A,error,NA,miss
2083814,34,retrieval_trial,9982.05299999996,NA,horse,LOCATION,kitchen,37,AL,O,error,NA,miss
2083814,35,retrieval_trial,9982.23199999996,lake,bee,LOCATION,lake,38,AL,O,1,lake,1
2083814,36,retrieval_trial,9982.30099999998,lobster,screwdriver,ANIMAL,lobster,49,OA,L,1,lobster,1
2083814,37,retrieval_trial,9982.04700000002,NA,casino,OBJECT,scissors,43,LO,A,error,NA,miss
2083814,38,retrieval_trial,9982.06299999997,NA,car park,OBJECT,binoculars,44,LO,A,error,NA,miss
2113700,3,retrieval_trial,3689.6649999544,bus stop,jacket,LOCATION,windmill,48,OL,A,error,bus stop,wc_event_error
2113700,4,retrieval_trial,6690.20499940962,harbour,jigsaw,LOCATION,harbour,47,OL,A,1,harbour,1
2113700,5,retrieval_trial,6092.10000000894,glasses,mouse,OBJECT,television,53,AO,L,error,glasses,wc_event_error
2113700,6,retrieval_trial,7089.77500069886,box,ostrich,OBJECT,flower,50,AO,L,error,box,wc_event_error
2113700,7,retrieval_trial,2589.52500019222,penguin,library,ANIMAL,penguin,41,LA,O,1,penguin,1
2113700,8,retrieval_trial,7090.94499982893,meerkat,kitchen,ANIMAL,horse,37,LA,O,error,meerkat,wc_event_error
2113700,9,retrieval_trial,9975.22200000001,glasses,whale,OBJECT,necklace,51,AO,L,error,glass,wc_event_error
2113700,10,retrieval_trial,6088.01999967545,beach,pen,LOCATION,nightclub,45,OL,A,error,beach,wc_event_error
2113700,11,retrieval_trial,3698.72499909252,campsite,binoculars,LOCATION,car park,44,OL,A,error,campsite,wc_event_error
2113700,12,retrieval_trial,5624.05500002205,camel,supermarket,ANIMAL,squirrel,39,LA,O,error,camel,wc_event_error
2113700,13,retrieval_trial,2522.17500004917,casino,scissors,LOCATION,casino,43,OL,A,1,casino,1
2113700,14,retrieval_trial,6673.6400006339,carrot,lobster,OBJECT,screwdriver,49,AO,L,error,carrot,wc_event_error
2113700,15,retrieval_trial,6412.25500032306,kitchen,toothbrush,LOCATION,cave,46,OL,A,error,kitchen,wc_event_error
2113700,16,retrieval_trial,7903.5050002858,goat,lake,ANIMAL,bee,38,LA,O,error,goat,wc_event_error
2113700,17,retrieval_trial,4853.43000013381,ostricth,cinema,ANIMAL,elephant,40,LA,O,error,ostricth,wc_event_error
2113700,18,retrieval_trial,2120.93500047922,hammer,beaver,OBJECT,hammer,54,AO,L,1,hammer,1
2113700,19,retrieval_trial,6026.65499970317,squirrel,swimming pool,ANIMAL,rabbit,42,LA,O,error,squirrel,wc_event_error
2113700,20,retrieval_trial,7046.26000020653,screwdriver,crab,OBJECT,calculator,52,AO,L,error,screwdriver,wc_event_error
2113700,21,retrieval_trial,3076.31999999285,binoculars,car park,OBJECT,binoculars,44,LO,A,1,binoculars,1
2113700,22,retrieval_trial,2368.03000047803,beaver,hammer,ANIMAL,beaver,54,OA,L,1,beaver,1
2113700,23,retrieval_trial,3036.4650003612,scissors,casino,OBJECT,scissors,43,LO,A,1,scissors,1
2113700,24,retrieval_trial,3999.89000055939,jigsaw,harbour,OBJECT,jigsaw,47,LO,A,1,jigsaw,1
2113700,25,retrieval_trial,2583.00499990582,bee,necklace,ANIMAL,whale,51,OA,L,error,bee,wc_event_error
2113700,26,retrieval_trial,1561.07500009239,crab,calculator,ANIMAL,crab,52,OA,L,1,crab,1
2113700,27,retrieval_trial,7145.34000027925,necklace,nightclub,OBJECT,pen,45,LO,A,error,necklace,wc_event_error
2113700,28,retrieval_trial,2634.80999972671,jacket,windmill,OBJECT,jacket,48,LO,A,1,jacket,1
2113700,29,retrieval_trial,6085.50499938428,library,penguin,LOCATION,library,41,AL,O,1,library,1
2113700,30,retrieval_trial,4737.80000023544,nightclub,horse,LOCATION,kitchen,37,AL,O,error,nightclub,wc_event_error
2113700,31,retrieval_trial,2333.68500042707,ostrich,flower,ANIMAL,ostrich,50,OA,L,1,ostrich,1
2113700,32,retrieval_trial,2262.11000047624,meerkat,television,ANIMAL,mouse,53,OA,L,error,meerkat,wc_event_error
2113700,33,retrieval_trial,2580.13499993831,lake,bee,LOCATION,lake,38,AL,O,1,lake,1
2113700,34,retrieval_trial,2033.83000008762,lobster,screwdriver,ANIMAL,lobster,49,OA,L,1,lobster,1
2113700,35,retrieval_trial,3134.1350004077,nightclub,rabbit,LOCATION,swimming pool,42,AL,O,error,nightclub,wc_event_error
2113700,36,retrieval_trial,2574.01500083506,toothbrush,cave,OBJECT,toothbrush,46,LO,A,1,toothbrush,1
2113700,37,retrieval_trial,6207.94000010937,bear,squirrel,LOCATION,supermarket,39,AL,O,error,bar,be_cat_error
2113700,38,retrieval_trial,2891.87000039965,cinema,elephant,LOCATION,cinema,40,AL,O,1,cinema,1
2125194,3,retrieval_trial,3805.48500000032,shark,library,ANIMAL,penguin,41,LA,O,error,shark,wc_event_error
2125194,4,retrieval_trial,3876.4600000004,sunglasses,whale,OBJECT,necklace,51,AO,L,error,sunglasses,error
2125194,5,retrieval_trial,5278.08999999979,hamster,supermarket,ANIMAL,squirrel,39,LA,O,error,hamster,wc_event_error
2125194,6,retrieval_trial,4185.24000000025,snake,pen,LOCATION,nightclub,45,OL,A,error,snake,be_cat_error
2125194,7,retrieval_trial,3808.62999999999,sunglasses,lobster,OBJECT,screwdriver,49,AO,L,error,sunglasses,error
2125194,8,retrieval_trial,4211.05499999976,giraffe,kitchen,ANIMAL,horse,37,LA,O,error,giraffe,wc_event_error
